date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,fire_count_all_india,temperature_celsius,wind_kph,humidity,z_score_pm25,is_anomaly_pm25,iforest_score,iforest_label
2022-05-10,Delhi,251.7,9.3,161.5,135.4,229.3,35.0,4.44,98.5,177.6,2.94,28.67,8.88,42.6,Good,0.0,,,,-0.0085004568637185,False,-0.038898322884221,False
2022-05-11,Delhi,267.2,321.4,53.0,59.6,197.9,11.8,7.15,3.5,69.8,16.32,9.05,3.66,336.8,Severe,0.0,,,,0.1007637016627367,False,-0.1113957447256898,False
2022-05-12,Delhi,371.6,376.3,175.4,23.5,18.0,0.4,5.89,45.3,41.8,13.58,8.12,2.51,187.3,Satisfactory,0.0,,,,0.8367106790925388,False,-0.1210692266115434,False
2022-05-13,Delhi,73.8,412.5,100.7,77.7,114.8,24.8,6.76,62.3,31.3,17.56,1.4,0.42,10.7,Satisfactory,0.0,,,,-1.262571024725421,False,-0.0835273790854732,False
2022-05-14,Delhi,344.4,486.1,111.3,4.6,125.7,21.5,8.64,18.8,77.5,0.18,11.55,4.1,474.3,Very Poor,0.0,,,,0.6449697041299848,False,-0.056766900274456,False
2022-05-15,Delhi,320.8,449.8,129.3,98.6,165.0,41.7,4.86,80.2,43.8,13.57,9.2,8.1,281.3,Satisfactory,0.0,,,,0.4786062111477692,False,-0.121114600637716,False
2022-05-16,Delhi,51.4,74.0,53.5,71.9,104.2,7.8,5.57,39.4,57.6,3.63,13.64,8.57,63.8,Poor,0.0,,,,-1.420475357047524,False,-0.1007439648066391,False
2022-05-17,Delhi,311.9,590.9,150.0,142.8,182.7,33.5,5.81,49.8,170.0,15.06,17.59,1.74,459.2,Good,0.0,,,,0.4158674362519334,False,-0.0658693545666598,False
2022-05-18,Delhi,497.6,289.7,91.9,41.6,121.4,29.8,2.2,63.2,166.0,14.91,26.05,6.33,312.7,Satisfactory,0.0,,,,1.7249225484043686,False,-0.1004047205414139,False
2022-05-19,Delhi,74.3,98.1,114.7,103.0,49.3,5.9,3.64,90.7,145.7,2.16,6.25,3.9,93.8,Very Poor,0.0,,,,-1.2590463744503742,False,-0.0861190371719788,False
2022-05-20,Delhi,485.5,406.0,179.3,10.9,249.3,13.0,7.27,33.8,140.2,2.77,5.89,0.63,143.5,Very Poor,0.0,,,,1.6396260117482324,False,-0.0811307037282298,False
2022-05-21,Delhi,68.5,503.3,11.1,77.8,39.4,18.9,5.18,98.1,115.2,17.17,21.24,1.74,461.1,Good,0.0,,,,-1.2999323176409188,False,-0.0766370979038074,False
2022-05-22,Delhi,182.4,14.8,99.4,35.6,17.9,26.6,9.96,91.8,170.4,15.29,1.35,1.22,423.4,Severe,0.0,,,,-0.4970169849852248,False,-0.0334506035701681,False
2022-05-23,Delhi,272.7,111.0,174.5,89.6,24.0,16.8,7.2,8.4,0.9,8.02,11.55,1.4,399.0,Good,0.0,,,,0.1395348546882531,False,-0.0831139219359837,False
2022-05-24,Delhi,457.2,63.4,163.4,145.6,9.8,45.9,5.77,58.9,77.7,2.84,23.59,5.6,296.0,Moderate,0.0,,,,1.440130806180575,False,-0.0951159030802565,False
2022-05-25,Delhi,77.0,106.8,64.6,15.7,160.8,48.7,1.61,33.9,162.3,11.38,22.27,4.14,104.8,Severe,0.0,,,,-1.2400132629651206,False,-0.0642933988454809,False
2022-05-26,Delhi,496.9,416.1,166.8,54.6,72.4,36.1,1.37,35.7,119.4,3.08,21.87,6.42,299.7,Severe,0.0,,,,1.719988038019303,False,-0.0961632254450047,False
2022-05-27,Delhi,306.3,133.6,59.8,86.1,141.1,36.7,3.99,12.4,101.3,7.27,14.91,8.29,369.1,Moderate,0.0,,,,0.3763913531714078,False,-0.1173485086215156,False
2022-05-28,Delhi,391.5,596.7,22.7,5.0,155.8,32.5,2.82,81.3,5.0,3.45,15.84,3.48,82.9,Severe,0.0,,,,0.976991760039407,False,-0.0236514793884035,False
2022-05-29,Delhi,429.6,175.3,15.3,39.4,33.7,26.3,1.31,62.1,2.5,1.53,19.14,6.44,106.0,Poor,0.0,,,,1.2455701109979844,False,-0.0767845761418187,False
2022-05-30,Delhi,141.1,352.4,106.6,29.3,227.1,43.3,0.51,38.9,103.4,18.5,18.73,4.87,285.3,Good,0.0,,,,-0.7881530977041025,False,-0.1091107641215701,False
2022-05-31,Delhi,248.7,184.3,44.0,29.9,210.2,3.2,0.06,13.9,90.7,6.34,19.02,8.31,78.0,Severe,0.0,,,,-0.0296483585140002,False,-0.0883047379247203,False
2022-06-01,Delhi,292.8,158.9,28.9,57.2,178.7,22.3,4.73,4.9,103.0,14.48,11.45,3.65,42.0,Very Poor,0.0,,,,0.2812257957451404,False,-0.0945764707531771,False
2022-06-02,Delhi,165.7,54.2,41.4,133.7,180.6,46.0,0.34,41.1,103.6,2.0,17.1,9.5,300.7,Good,0.0,,,,-0.6147403041717929,False,-0.0770258529933326,False
2022-06-03,Delhi,235.9,388.7,149.4,101.0,75.8,9.0,5.53,86.1,156.9,16.89,1.26,2.82,284.5,Moderate,0.0,,,,-0.1198794055552018,False,-0.1292313547246901,False
2022-06-04,Delhi,421.0,190.6,170.6,65.2,230.2,41.6,4.45,59.8,37.3,15.03,22.96,9.97,469.8,Poor,0.0,,,,1.1849461262671768,False,-0.1069631416151042,False
2022-06-05,Delhi,343.7,428.6,109.8,76.0,109.2,6.2,2.01,68.3,35.0,11.63,19.6,9.64,39.4,Very Poor,0.0,,,,0.6400351937449191,False,-0.1034463738451356,False
2022-06-06,Delhi,405.8,337.4,172.9,99.9,89.9,1.0,3.12,25.0,25.1,6.18,21.04,1.61,1.9,Severe,0.0,,,,1.0777967579057497,False,-0.0761581901279809,False
2022-06-07,Delhi,195.5,579.7,175.9,38.0,4.9,10.3,4.57,46.0,157.3,1.93,14.62,2.79,139.3,Very Poor,0.0,,,,-0.4046711477789949,False,-0.0995575166140987,False
2022-06-08,Delhi,356.9,238.0,196.4,135.0,1.7,41.0,1.82,66.9,198.0,15.3,4.39,7.89,267.6,Severe,0.0,,,,0.7330859610061584,False,-0.0875247817742458,False
2022-06-09,Delhi,197.6,99.0,90.2,29.7,137.3,44.7,9.31,41.4,188.3,19.01,25.98,3.18,100.0,Moderate,0.0,,,,-0.3898676166237978,False,-0.0725387489434705,False
2022-06-10,Delhi,243.4,307.3,146.7,48.6,34.6,30.7,0.93,85.2,47.5,10.65,2.06,0.92,441.1,Poor,0.0,,,,-0.0670096514294976,False,-0.0904071161917237,False
2022-06-11,Delhi,132.6,404.8,164.0,134.1,152.3,28.9,5.5,46.0,95.0,19.67,4.29,8.21,18.5,Very Poor,0.0,,,,-0.8480721523799005,False,-0.0915048135912477,False
2022-06-12,Delhi,16.1,292.0,197.5,113.6,151.9,12.0,8.98,94.0,64.7,17.96,9.76,1.66,147.9,Good,0.0,,,,-1.6693156664658384,False,-0.0506333519258495,False
2022-06-13,Delhi,327.9,565.1,7.9,1.9,85.7,34.2,7.87,3.1,113.7,16.53,28.22,4.56,468.9,Poor,0.0,,,,0.5286562450534357,False,-0.0340899083354788,False
2022-06-14,Delhi,440.9,149.9,104.1,74.6,173.9,2.4,5.9,59.7,25.7,4.46,3.79,8.84,183.0,Very Poor,0.0,,,,1.325227207214045,False,-0.1194014088228949,False
2022-06-15,Delhi,88.0,110.4,185.1,146.7,215.0,15.8,3.45,72.6,12.8,4.91,28.6,8.26,34.3,Moderate,0.0,,,,-1.162470956914088,False,-0.0399381927420746,False
2022-06-16,Delhi,267.6,26.1,78.8,126.8,168.2,14.1,2.51,20.3,42.5,8.89,20.26,1.5,308.2,Moderate,0.0,,,,0.1035834218827745,False,-0.0874458505604346,False
2022-06-17,Delhi,30.0,189.6,128.1,57.2,238.8,45.7,7.57,26.3,137.2,16.43,10.88,8.17,277.2,Satisfactory,0.0,,,,-1.5713303888195334,False,-0.1040611071149245,False
2022-06-18,Delhi,76.0,575.5,68.3,61.2,143.8,17.7,4.11,73.9,69.2,7.52,24.84,6.24,60.0,Severe,0.0,,,,-1.2470625635152146,False,-0.0809761635847959,False
2022-06-19,Delhi,137.3,492.8,23.4,96.5,81.6,21.5,4.77,41.5,80.1,0.43,27.3,0.93,96.7,Satisfactory,0.0,,,,-0.8149404397944592,False,-0.1242039052813688,False
2022-06-20,Delhi,473.2,151.3,24.1,37.1,201.5,35.9,8.07,82.8,70.4,8.1,10.96,2.23,443.3,Good,0.0,,,,1.5529196149820776,False,-0.0749629037609797,False
2022-06-21,Delhi,142.7,153.0,13.4,45.5,43.2,3.3,2.93,44.6,98.5,2.4,9.29,0.16,158.8,Moderate,0.0,,,,-0.7768742168239523,False,-0.1207439452564635,False
2022-06-22,Delhi,465.8,303.4,111.2,2.9,71.8,2.3,1.24,14.8,193.8,1.19,29.47,8.64,151.9,Moderate,0.0,,,,1.500754790911383,False,-0.0402371204814259,False
2022-06-23,Delhi,430.6,9.3,22.0,49.6,227.4,9.0,6.6,78.8,31.3,18.14,5.79,0.55,87.1,Satisfactory,0.0,,,,1.2526194115480782,False,-0.0659771907707313,False
2022-06-24,Delhi,344.0,474.7,100.4,0.5,104.1,39.9,6.02,83.6,94.9,8.91,8.89,8.79,229.2,Satisfactory,0.0,,,,0.6421499839099474,False,-0.0870500264928565,False
2022-06-25,Delhi,295.0,566.7,82.9,31.1,45.9,2.0,3.16,4.5,51.8,14.38,5.04,9.64,310.0,Moderate,0.0,,,,0.2967342569553469,False,-0.0872650617221355,False
2022-06-26,Delhi,282.4,298.8,98.8,110.6,181.8,15.5,1.06,15.0,159.4,9.94,28.86,2.15,303.6,Very Poor,0.0,,,,0.2079130700241637,False,-0.1108343287329605,False
2022-06-27,Delhi,172.9,590.9,147.9,68.0,101.1,10.7,6.63,74.2,142.6,17.54,25.9,9.56,233.1,Moderate,0.0,,,,-0.5639853402111168,False,-0.1047462299164664,False
2022-06-28,Delhi,389.3,151.3,149.7,138.3,21.3,24.8,2.77,25.3,103.6,10.01,27.94,3.5,104.2,Moderate,0.0,,,,0.9614832988292006,False,-0.0961461184651086,False
2022-06-29,Delhi,327.5,557.7,83.5,0.2,87.1,36.8,6.52,40.3,52.4,11.82,22.11,4.76,412.6,Satisfactory,0.0,,,,0.5258365248333983,False,-0.0743694648651701,False
2022-06-30,Delhi,246.3,313.5,113.2,101.8,142.3,15.5,1.86,55.3,88.7,2.28,13.01,9.73,381.2,Poor,0.0,,,,-0.0465666798342253,False,-0.1422310478558993,False
2022-07-01,Delhi,463.9,119.8,27.8,33.9,94.2,47.0,4.97,20.0,183.6,17.31,13.34,8.02,74.8,Satisfactory,0.0,,,,1.4873611198662045,False,-0.0833140533970645,False
2022-07-02,Delhi,435.0,40.0,95.7,2.3,94.6,26.1,6.22,24.5,94.8,4.68,15.65,7.38,470.3,Severe,0.0,,,,1.283636333968491,False,-0.0609700829968508,False
2022-07-03,Delhi,498.7,477.3,77.9,67.4,200.3,46.8,3.96,66.0,14.7,1.77,15.96,3.87,484.8,Very Poor,0.0,,,,1.7326767790094717,False,-0.059045945446478,False
2022-07-04,Delhi,62.9,475.4,72.8,127.3,166.0,0.2,2.62,49.0,178.7,11.6,7.67,2.23,57.1,Poor,0.0,,,,-1.3394084007214444,False,-0.0703098820656857,False
2022-07-05,Delhi,74.2,239.8,196.2,116.5,247.4,20.4,7.36,13.0,10.3,9.65,22.73,1.1,292.5,Poor,0.0,,,,-1.2597513045053836,False,-0.0838125256992056,False
2022-07-06,Delhi,368.9,164.8,73.4,46.0,67.8,40.2,5.8,2.3,108.9,0.03,29.64,7.52,100.9,Moderate,0.0,,,,0.817677567607285,False,-0.0992543016678342,False
2022-07-07,Delhi,165.5,120.0,174.2,123.3,187.8,43.7,7.57,40.1,142.3,8.99,9.28,1.62,453.6,Good,0.0,,,,-0.6161501642818116,False,-0.0987820438471894,False
2022-07-08,Delhi,92.0,140.8,193.7,73.6,247.0,10.0,2.07,55.0,140.8,11.43,3.42,1.65,87.5,Severe,0.0,,,,-1.1342737547137125,False,-0.1086435969186815,False
2022-07-09,Delhi,357.7,469.0,154.5,79.8,137.0,5.7,5.07,72.0,164.5,13.67,20.95,5.66,45.9,Good,0.0,,,,0.7387254014462336,False,-0.108094484962334,False
2022-07-10,Delhi,478.6,470.0,39.6,114.3,233.1,12.5,6.32,31.3,68.9,9.22,16.49,1.46,251.2,Severe,0.0,,,,1.5909858379525847,False,-0.1052269006211389,False
2022-07-11,Delhi,202.9,342.2,108.0,110.2,243.6,47.8,9.88,71.4,97.3,13.22,24.76,2.76,196.8,Severe,0.0,,,,-0.3525063237083001,False,-0.1075335408755939,False
2022-07-12,Delhi,106.8,369.8,188.0,16.5,156.8,42.5,8.96,88.7,113.2,19.87,27.08,6.01,95.4,Satisfactory,0.0,,,,-1.0299441065723227,False,-0.0671882707899387,False
2022-07-13,Delhi,241.8,187.0,13.9,73.1,217.0,45.1,6.38,95.0,74.4,5.35,13.36,7.06,424.8,Poor,0.0,,,,-0.0782885323096478,False,-0.1055612493478255,False
2022-07-14,Delhi,267.3,123.3,165.4,66.4,148.5,0.5,3.51,77.0,107.1,17.64,23.11,9.09,436.0,Severe,0.0,,,,0.1014686317177462,False,-0.1064487931698693,False
2022-07-15,Delhi,393.1,225.8,77.6,146.2,115.8,23.3,1.97,39.9,194.2,7.7,3.97,9.91,202.2,Very Poor,0.0,,,,0.9882706409195574,False,-0.0771619243925481,False
2022-07-16,Delhi,314.2,298.0,46.0,103.7,227.1,19.4,8.83,0.9,104.9,5.4,4.11,1.97,482.5,Very Poor,0.0,,,,0.4320808275171494,False,-0.0669345795131916,False
2022-07-17,Delhi,451.2,249.7,10.8,106.5,18.4,24.9,5.57,93.8,194.6,8.58,4.44,1.67,20.5,Very Poor,0.0,,,,1.397835002880012,False,-0.0535293751252832,False
2022-07-18,Delhi,66.0,225.2,148.6,134.3,74.5,7.8,7.73,84.3,184.9,7.79,20.84,4.67,373.3,Very Poor,0.0,,,,-1.3175555690161531,False,-0.0786408887594533,False
2022-07-19,Delhi,371.5,248.1,198.1,121.0,140.9,0.7,6.13,37.9,140.5,15.69,12.84,1.55,223.3,Moderate,0.0,,,,0.8360057490375293,False,-0.1377116472627115,False
2022-07-20,Delhi,48.4,557.6,166.2,7.0,244.3,28.6,7.7,40.8,89.3,13.45,5.49,7.33,153.1,Severe,0.0,,,,-1.4416232586978055,False,-0.058425343117456,False
2022-07-21,Delhi,108.5,202.1,93.2,31.9,171.4,38.4,4.69,30.6,126.3,0.74,2.28,9.56,59.9,Satisfactory,0.0,,,,-1.0179602956371632,False,-0.1103600316618386,False
2022-07-22,Delhi,163.9,289.9,105.7,25.0,47.5,0.8,3.74,62.7,53.5,16.8,28.68,8.64,257.4,Very Poor,0.0,,,,-0.6274290451619617,False,-0.1264879641385528,False
2022-07-23,Delhi,448.7,340.3,83.1,130.1,58.8,11.1,1.65,33.0,75.1,19.22,2.73,0.13,347.6,Good,0.0,,,,1.3802117515047774,False,-0.1032835933437285,False
2022-07-24,Delhi,156.9,526.2,45.7,119.6,163.2,5.8,8.43,84.4,100.9,4.76,24.49,0.55,155.5,Poor,0.0,,,,-0.676774149012619,False,-0.0915664253753006,False
2022-07-25,Delhi,450.1,410.1,155.4,130.4,143.5,28.8,5.8,38.6,7.6,9.06,26.42,6.2,352.6,Very Poor,0.0,,,,1.3900807722749091,False,-0.0879273343006607,False
2022-07-26,Delhi,190.3,256.6,97.4,82.2,61.7,40.8,3.79,53.3,8.1,18.49,10.97,7.07,381.8,Poor,0.0,,,,-0.441327510639483,False,-0.1121873811408412,False
2022-07-27,Delhi,352.8,543.1,127.6,26.0,28.3,27.8,9.51,49.3,51.2,16.9,24.94,2.68,59.6,Satisfactory,0.0,,,,0.7041838287507737,False,-0.0639708535793721,False
2022-07-28,Delhi,385.1,477.0,179.8,98.6,195.1,0.2,9.01,80.4,70.8,15.14,16.69,0.0,442.3,Poor,0.0,,,,0.9318762365188064,False,-0.0907545395362259,False
2022-07-29,Delhi,241.9,211.5,199.8,16.8,230.0,24.5,2.86,79.7,28.3,6.31,7.35,7.25,276.6,Very Poor,0.0,,,,-0.0775836022546385,False,-0.0979936402428722,False
2022-07-30,Delhi,417.2,535.2,148.7,112.0,109.8,13.5,4.01,49.3,177.0,12.34,12.44,0.88,152.2,Severe,0.0,,,,1.15815878417682,False,-0.1018467320016487,False
2022-07-31,Delhi,98.4,171.3,141.8,65.3,48.0,19.7,3.09,31.3,199.6,18.27,7.45,3.15,234.8,Good,0.0,,,,-1.0891582311931114,False,-0.089654357265548,False
2022-08-01,Delhi,170.2,415.3,80.9,78.8,169.4,9.5,6.04,0.6,97.3,13.38,2.34,8.32,428.2,Very Poor,0.0,,,,-0.5830184516963703,False,-0.0900322676733637,False
2022-08-02,Delhi,462.8,544.4,147.7,143.6,233.2,2.9,2.99,27.5,80.8,19.57,13.1,9.1,425.5,Poor,0.0,,,,1.4796068892611014,False,-0.0699948698093403,False
2022-08-03,Delhi,367.4,345.5,95.9,30.4,80.7,15.3,4.6,70.3,179.9,2.92,7.23,3.3,494.8,Poor,0.0,,,,0.8071036167821442,False,-0.0882735302045938,False
2022-08-04,Delhi,120.7,425.2,45.7,132.8,165.6,21.2,4.89,4.7,7.0,5.66,16.38,9.82,259.2,Very Poor,0.0,,,,-0.9319588289260178,False,-0.0706713777727263,False
2022-08-05,Delhi,166.4,158.6,115.9,140.9,19.2,24.4,1.61,29.1,53.5,10.95,28.42,3.87,388.7,Satisfactory,0.0,,,,-0.6098057937867271,False,-0.0956379884180264,False
2022-08-06,Delhi,442.0,544.0,167.4,80.3,174.3,22.0,8.04,17.2,56.3,0.82,18.05,6.14,375.6,Severe,0.0,,,,1.3329814378191485,False,-0.0952360657865897,False
2022-08-07,Delhi,34.2,191.9,97.6,47.0,39.0,12.5,0.78,27.1,98.3,1.2,23.61,5.64,23.0,Poor,0.0,,,,-1.541723326509139,False,-0.0593378020940664,False
2022-08-08,Delhi,453.3,131.6,50.7,45.8,153.5,45.9,2.74,86.1,86.1,3.93,24.03,1.46,371.6,Severe,0.0,,,,1.4126385340352094,False,-0.0952926288783107,False
2022-08-09,Delhi,145.2,442.9,47.4,129.4,28.6,27.2,2.1,21.4,123.4,18.45,14.59,3.9,23.5,Good,0.0,,,,-0.7592509654487176,False,-0.0741677154750109,False
2022-08-10,Delhi,424.6,329.0,25.6,99.0,145.4,38.3,3.12,28.8,65.9,18.91,2.74,6.41,91.8,Poor,0.0,,,,1.2103236082475148,False,-0.1182493412766986,False
2022-08-11,Delhi,229.9,340.1,55.1,9.5,62.9,20.3,6.11,36.2,123.6,5.24,0.8,5.02,398.3,Moderate,0.0,,,,-0.1621752088557651,False,-0.1159168108765532,False
2022-08-12,Delhi,34.4,176.6,153.9,19.5,229.4,20.1,7.28,80.9,40.0,12.18,18.87,1.98,289.8,Good,0.0,,,,-1.5403134663991205,False,-0.074968406163533,False
2022-08-13,Delhi,118.7,517.3,126.5,52.6,210.6,33.6,0.32,95.3,30.3,7.23,16.11,2.54,400.7,Good,0.0,,,,-0.9460574300262056,False,-0.055274543887156,False
2022-08-14,Delhi,436.1,271.6,17.8,123.5,22.7,17.9,8.23,59.6,183.6,12.62,5.16,2.44,77.3,Severe,0.0,,,,1.2913905645735946,False,-0.0993480974809174,False
2022-08-15,Delhi,72.7,252.8,92.3,104.1,94.9,30.6,1.69,91.0,1.8,9.0,27.2,3.92,495.2,Satisfactory,0.0,,,,-1.2703252553305244,False,-0.0403336379165961,False
2022-08-16,Delhi,160.4,116.7,88.6,112.3,104.7,17.2,1.59,97.8,27.8,2.64,12.68,7.67,462.7,Severe,0.0,,,,-0.6521015970872903,False,-0.0466466637438151,False
2022-08-17,Delhi,246.3,526.5,39.9,124.7,249.5,26.4,3.39,80.0,8.4,17.59,7.74,5.29,193.7,Good,0.0,,,,-0.0465666798342253,False,-0.0764717645715231,False
2022-08-18,Delhi,477.6,59.1,17.6,130.4,224.1,7.1,6.27,26.1,140.1,14.02,21.27,1.9,341.9,Satisfactory,0.0,,,,1.583936537402491,False,-0.0871641639104828,False
2022-08-19,Delhi,8.9,301.4,54.5,9.5,123.8,13.2,2.49,48.8,23.0,4.91,14.65,1.93,14.8,Good,0.0,,,,-1.7200706304265143,False,-0.0377407344712094,False
2022-08-20,Delhi,458.7,145.6,54.3,135.5,66.7,45.7,7.06,66.0,197.9,1.46,7.49,6.51,176.0,Good,0.0,,,,1.450704757005716,False,-0.0755516946504345,False
2022-08-21,Delhi,329.7,309.1,159.7,58.9,13.4,38.0,5.31,93.4,79.6,9.12,29.34,0.37,183.3,Satisfactory,0.0,,,,0.5413449860436047,False,-0.1187579049295187,False
2022-08-22,Delhi,236.6,93.7,180.5,95.1,8.6,4.6,7.8,3.0,141.8,11.48,13.73,9.79,92.7,Severe,0.0,,,,-0.1149448951701362,False,-0.0870430807819018,False
2022-08-23,Delhi,48.1,129.3,176.6,77.4,100.4,10.0,5.12,32.7,97.1,15.27,11.32,8.35,207.9,Good,0.0,,,,-1.443738048862834,False,-0.1126168022095708,False
2022-08-24,Delhi,304.6,378.3,135.0,53.9,90.2,0.2,2.92,96.1,108.1,18.32,20.84,4.94,282.4,Satisfactory,0.0,,,,0.3644075422362484,False,-0.1088255931744132,False
2022-08-25,Delhi,468.5,6.5,63.8,106.4,164.2,42.9,3.6,71.8,100.7,11.22,20.61,8.3,246.2,Moderate,0.0,,,,1.5197879023966363,False,-0.0907484586469665,False
2022-08-26,Delhi,251.4,180.7,40.4,100.9,76.3,16.8,1.59,35.6,189.2,8.71,21.82,0.77,194.4,Good,0.0,,,,-0.0106152470287465,False,-0.110569467230718,False
2022-08-27,Delhi,483.6,19.8,75.9,140.3,84.7,47.8,7.46,34.9,178.0,8.73,4.7,9.86,434.0,Very Poor,0.0,,,,1.6262323407030543,False,-0.0489352949822635,False
2022-08-28,Delhi,41.2,23.5,153.1,10.8,85.7,12.3,7.67,2.5,172.7,18.01,14.13,6.54,455.7,Moderate,0.0,,,,-1.492378222658482,False,-0.0104042662057751,False
2022-08-29,Delhi,253.5,178.8,119.1,34.5,38.0,38.4,8.76,77.3,170.0,3.36,12.43,1.0,424.0,Satisfactory,0.0,,,,0.0041882841264505,False,-0.0835077182829849,False
2022-08-30,Delhi,132.5,77.0,69.7,30.4,233.8,7.5,8.64,8.3,193.3,12.32,13.83,7.25,81.9,Good,0.0,,,,-0.8487770824349099,False,-0.0432236528175415,False
2022-08-31,Delhi,253.0,233.1,72.1,68.1,205.3,12.4,5.78,65.9,23.8,13.23,20.18,3.89,330.3,Severe,0.0,,,,0.0006636338514035,False,-0.1330413416821765,False
2022-09-01,Delhi,484.6,476.3,54.7,55.0,144.7,7.0,2.71,32.4,15.3,15.9,26.53,2.07,264.5,Moderate,0.0,,,,1.633281641253148,False,-0.0847357251089434,False
2022-09-02,Delhi,484.1,499.3,193.2,43.8,184.6,18.5,2.4,53.6,84.1,10.97,14.84,5.21,10.8,Very Poor,0.0,,,,1.6297569909781011,False,-0.0741127625326998,False
2022-09-03,Delhi,100.2,43.1,147.6,71.3,91.5,27.6,9.85,32.3,48.1,11.03,19.87,5.95,462.1,Very Poor,0.0,,,,-1.0764694902029426,False,-0.0566111123978968,False
2022-09-04,Delhi,267.5,372.2,82.7,133.2,210.0,4.4,6.41,77.8,138.2,11.21,1.2,4.67,478.3,Moderate,0.0,,,,0.1028784918277649,False,-0.1021115813186367,False
2022-09-05,Delhi,95.3,347.4,146.3,13.8,14.1,18.5,2.48,74.8,113.5,19.66,16.68,8.52,213.7,Very Poor,0.0,,,,-1.1110110628984025,False,-0.1003520766199561,False
2022-09-06,Delhi,76.4,206.7,27.8,36.6,103.1,23.5,9.5,16.1,128.9,17.68,11.97,8.27,470.2,Poor,0.0,,,,-1.2442428432951769,False,-0.0491541131495731,False
2022-09-07,Delhi,348.7,321.4,70.1,88.3,222.3,2.5,1.18,49.2,120.3,14.02,26.29,4.61,149.5,Moderate,0.0,,,,0.6752816964953886,False,-0.1251916182893825,False
2022-09-08,Delhi,221.5,388.2,176.5,10.9,170.4,42.2,7.35,22.5,190.5,15.2,16.34,3.06,202.1,Moderate,0.0,,,,-0.2213893334765538,False,-0.0730392089233843,False
2022-09-09,Delhi,58.0,104.2,121.8,110.4,212.8,10.7,1.46,63.2,134.4,17.21,12.64,0.27,100.8,Severe,0.0,,,,-1.3739499734169045,False,-0.087900607471738,False
2022-09-10,Delhi,130.3,225.4,17.4,15.4,111.3,29.7,3.35,96.4,150.6,5.72,18.45,9.85,278.4,Good,0.0,,,,-0.8642855436451163,False,-0.0799154748227338,False
2022-09-11,Delhi,113.9,445.3,40.3,100.9,24.1,22.1,9.52,49.4,123.2,16.47,10.27,4.25,44.5,Very Poor,0.0,,,,-0.9798940726666562,False,-0.0790076107022594,False
2022-09-12,Delhi,238.4,391.2,186.6,75.3,79.7,37.5,4.83,17.1,75.9,7.6,25.07,1.54,161.9,Moderate,0.0,,,,-0.1022561541799671,False,-0.1343743952833224,False
2022-09-13,Delhi,77.6,214.4,23.4,127.3,143.2,9.1,8.1,68.4,12.7,8.06,3.82,8.4,279.2,Poor,0.0,,,,-1.2357836826350643,False,-0.0833385717045647,False
2022-09-14,Delhi,263.0,276.8,149.3,112.6,207.0,41.6,5.38,65.9,157.6,2.91,5.75,2.29,290.0,Very Poor,0.0,,,,0.0711566393523424,False,-0.135761131829343,False
2022-09-15,Delhi,10.9,491.1,138.5,86.9,45.2,21.6,9.95,27.3,35.7,16.4,9.75,7.39,76.6,Moderate,0.0,,,,-1.7059720293263263,False,-0.045399322059768,False
2022-09-16,Delhi,75.6,77.8,181.7,76.4,213.1,46.2,0.96,54.7,3.2,11.47,19.56,2.0,159.1,Moderate,0.0,,,,-1.249882283735252,False,-0.0673754297334841,False
2022-09-17,Delhi,472.5,515.0,59.9,14.8,26.1,26.4,5.5,11.9,61.0,3.78,8.62,9.25,264.0,Moderate,0.0,,,,1.547985104597012,False,-0.0772715788730582,False
2022-09-18,Delhi,475.2,538.9,31.6,132.9,159.3,33.7,3.74,84.4,133.1,17.08,29.96,1.8,16.7,Poor,0.0,,,,1.5670182160822654,False,-0.046443993789251,False
2022-09-19,Delhi,402.5,469.4,39.0,5.7,232.0,44.7,3.57,80.2,17.4,3.67,13.95,4.41,189.6,Very Poor,0.0,,,,1.05453406609044,False,-0.071450471504504,False
2022-09-20,Delhi,301.2,520.8,175.3,39.6,212.1,42.8,1.4,14.6,40.7,9.24,18.16,2.29,333.8,Moderate,0.0,,,,0.3404399203659289,False,-0.0937405530218961,False
2022-09-21,Delhi,341.6,83.2,42.4,60.7,170.1,46.2,7.2,18.0,38.9,8.66,9.31,3.85,79.2,Moderate,0.0,,,,0.6252316625897222,False,-0.0985871341628675,False
2022-09-22,Delhi,143.5,130.7,82.1,110.3,162.0,49.7,2.55,81.9,143.8,11.4,26.17,7.93,285.7,Poor,0.0,,,,-0.771234776383877,False,-0.1121239226988528,False
2022-09-23,Delhi,359.7,379.9,33.1,89.9,215.2,35.9,3.28,35.4,178.7,19.39,4.21,3.19,451.4,Poor,0.0,,,,0.7528240025464213,False,-0.1136816000023515,False
2022-09-24,Delhi,221.6,54.0,122.6,50.9,134.2,49.7,9.9,64.2,151.0,1.8,12.67,4.25,341.5,Moderate,0.0,,,,-0.2206844034215445,False,-0.0832361608149858,False
2022-09-25,Delhi,258.8,566.7,177.8,56.3,128.2,17.1,6.64,73.0,123.3,10.32,15.66,8.41,197.2,Poor,0.0,,,,0.0415495770419482,False,-0.1133266642268209,False
2022-09-26,Delhi,411.1,122.9,7.6,136.2,92.8,48.6,0.54,1.6,1.2,17.15,15.24,9.38,175.3,Very Poor,0.0,,,,1.1151580508212473,False,-0.0321127218896708,False
