date,year,month,season,pm2.5,pm10,no2,so2,co,o3,temperature_celsius,humidity,wind_kph,fire_count_all_india,pm25_7day_avg,pm25_7day_std,pm25_deviation,aqi,aqi_bucket,lstm_score,lstm_label
2023-10-17,2023,10,post-monsoon,367.4,142.4,114.7,31.9,1.65,24.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,287.65714285714284,168.24057038600864,79.74285714285713,216.8,Very Poor,0.30892858,True
2023-10-18,2023,10,post-monsoon,205.7,492.9,72.0,0.3,0.83,82.3,23.889347271482794,81.09507809097131,8.52190902868521,0.0,277.8857142857143,171.1208873727521,-72.18571428571431,258.9,Poor,0.30678222,False
2023-10-19,2023,10,post-monsoon,358.8,46.9,46.2,54.4,9.97,41.4,23.889347271482794,81.09507809097131,8.52190902868521,0.0,269.8,164.75913732880898,89.0,225.1,Good,0.30840945,True
2023-10-20,2023,10,post-monsoon,79.4,360.9,109.3,33.1,8.65,90.3,23.889347271482794,81.09507809097131,8.52190902868521,0.0,280.0142857142857,147.0848216571131,-200.61428571428567,172.5,Moderate,0.30696127,False
2023-10-21,2023,10,post-monsoon,110.4,331.9,30.2,36.5,4.66,137.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,250.5,158.6962927523303,-140.09999999999997,97.2,Very Poor,0.30642608,False
2023-10-22,2023,10,post-monsoon,173.0,216.6,90.0,0.3,9.45,116.9,23.889347271482794,81.09507809097131,8.52190902868521,0.0,256.0857142857143,154.5419946009436,-83.08571428571429,453.9,Poor,0.30528378,False
2023-10-23,2023,10,post-monsoon,340.2,449.4,46.7,27.4,3.54,61.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,233.55714285714285,121.34501579027808,106.64285714285714,364.2,Satisfactory,0.30457327,False
2023-10-24,2023,10,post-monsoon,140.6,201.1,22.4,76.2,8.71,92.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,201.15714285714284,109.33623762112362,-60.55714285714285,369.4,Satisfactory,0.30585572,False
2023-10-25,2023,10,post-monsoon,186.3,394.4,5.0,95.8,4.2,27.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,198.3857142857143,109.447710933447,-12.085714285714287,225.8,Moderate,0.30469057,False
2023-10-26,2023,10,post-monsoon,107.7,554.0,71.1,35.0,6.94,28.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,162.5142857142857,86.94504832692513,-54.8142857142857,357.5,Satisfactory,0.30355316,False
2023-10-27,2023,10,post-monsoon,62.3,368.7,114.7,74.3,0.14,167.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,160.07142857142858,89.8608130070368,-97.7714285714286,444.2,Good,0.30362132,False
2023-10-28,2023,10,post-monsoon,388.5,50.3,50.8,40.8,2.87,127.9,23.889347271482794,81.09507809097131,8.52190902868521,0.0,199.8,120.4945641927467,188.7,137.4,Moderate,0.30382293,False
2023-10-29,2023,10,post-monsoon,293.3,582.4,119.0,51.1,3.07,168.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,216.9857142857143,124.54598118193697,76.31428571428572,328.4,Moderate,0.30360252,False
2023-10-30,2023,10,post-monsoon,291.6,281.6,12.4,28.6,5.33,111.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,210.0428571428572,117.69899259187744,81.55714285714288,441.5,Severe,0.30192012,False
2023-10-31,2023,10,post-monsoon,42.3,176.9,64.4,54.6,5.69,13.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,196.0,132.321111946154,-153.7,360.6,Good,0.30164227,False
2023-11-01,2023,11,post-monsoon,480.6,337.3,78.5,47.7,2.47,62.4,23.889347271482794,81.09507809097131,8.52190902868521,0.0,238.0428571428572,170.0897396194418,242.55714285714288,165.6,Satisfactory,0.30153763,False
2023-11-02,2023,11,post-monsoon,435.5,465.5,14.1,42.5,6.67,139.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,284.87142857142857,173.31703815345375,150.62857142857143,493.4,Severe,0.30440572,False
2023-11-03,2023,11,post-monsoon,415.1,301.3,55.8,84.7,4.21,162.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,335.2714285714286,147.12415068331163,79.82857142857142,87.4,Satisfactory,0.30706048,False
2023-11-04,2023,11,post-monsoon,377.1,429.7,63.8,37.2,8.24,143.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,333.6428571428572,146.4985080372593,43.457142857142856,361.7,Severe,0.30636856,False
2023-11-05,2023,11,post-monsoon,293.0,260.8,2.7,21.1,6.65,154.4,23.889347271482794,81.09507809097131,8.52190902868521,0.0,333.6,146.51232030105888,-40.599999999999966,217.8,Very Poor,0.30596834,False
2023-11-06,2023,11,post-monsoon,260.8,386.9,44.3,83.2,6.86,141.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,329.2,148.43375626857951,-68.39999999999998,359.1,Satisfactory,0.30793223,False
2023-11-07,2023,11,post-monsoon,204.6,277.4,38.9,72.8,6.33,164.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,352.38571428571424,101.36237679026434,-147.78571428571425,21.0,Severe,0.30620116,False
2023-11-08,2023,11,post-monsoon,346.9,180.2,130.5,15.6,9.96,151.4,23.889347271482794,81.09507809097131,8.52190902868521,0.0,333.2857142857143,84.34404599755791,13.6142857142857,283.4,Satisfactory,0.3078625,False
2023-11-09,2023,11,post-monsoon,279.6,18.2,32.0,45.3,7.45,156.1,23.889347271482794,81.09507809097131,8.52190902868521,0.0,311.0142857142857,72.62436295925869,-31.41428571428565,182.2,Good,0.30757812,False
2023-11-10,2023,11,post-monsoon,1.1,445.4,81.8,17.6,8.78,69.1,23.889347271482794,81.09507809097131,8.52190902868521,0.0,251.8714285714286,124.07905697962238,-250.7714285714286,302.0,Satisfactory,0.3073087,False
2023-11-11,2023,11,post-monsoon,229.7,227.7,2.1,16.2,2.39,2.3,23.889347271482794,81.09507809097131,8.52190902868521,0.0,230.8142857142857,111.11497691687684,-1.114285714285728,241.0,Moderate,0.30674627,False
2023-11-12,2023,11,post-monsoon,343.7,232.3,40.6,40.7,9.56,179.1,23.889347271482794,81.09507809097131,8.52190902868521,0.0,238.05714285714288,117.32301361544336,105.64285714285712,349.7,Good,0.30892628,True
2023-11-13,2023,11,post-monsoon,167.5,39.6,114.3,92.8,7.26,63.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,224.72857142857143,119.58654765880796,-57.22857142857143,360.3,Moderate,0.30889103,True
2023-11-14,2023,11,post-monsoon,102.9,445.5,124.0,96.9,2.85,89.4,23.889347271482794,81.09507809097131,8.52190902868521,0.0,210.2,128.29987009606293,-107.29999999999998,314.2,Poor,0.30875885,True
2023-11-15,2023,11,post-monsoon,48.1,533.2,117.9,56.1,3.34,67.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,167.51428571428573,124.90007243888216,-119.41428571428574,156.9,Poor,0.30409935,False
2023-11-16,2023,11,post-monsoon,351.2,217.4,55.7,98.3,0.82,86.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,177.74285714285716,137.8677126468562,173.45714285714283,289.5,Moderate,0.304982,False
2023-11-17,2023,11,post-monsoon,166.7,40.4,121.0,45.9,6.29,30.0,23.889347271482794,81.09507809097131,8.52190902868521,0.0,201.40000000000003,114.77997792878897,-34.700000000000045,381.3,Poor,0.3035592,False
2023-11-18,2023,11,post-monsoon,216.9,72.6,45.5,5.3,2.07,89.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,199.57142857142856,114.35515896081088,17.328571428571422,297.7,Severe,0.30117127,False
2023-11-19,2023,11,post-monsoon,160.9,213.6,17.8,51.0,5.13,125.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,173.45714285714286,95.22898468328562,-12.55714285714285,418.8,Very Poor,0.3002207,False
2023-11-20,2023,11,post-monsoon,384.7,79.5,108.9,11.7,8.68,173.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,204.4857142857143,124.00269390314892,180.2142857142857,51.7,Very Poor,0.30376634,False
2023-11-21,2023,11,post-monsoon,206.0,227.9,135.3,39.4,3.67,138.9,23.889347271482794,81.09507809097131,8.52190902868521,0.0,219.2142857142857,115.77573765073316,-13.214285714285722,217.1,Severe,0.30286402,False
2023-11-22,2023,11,post-monsoon,488.9,508.4,20.8,92.1,8.69,56.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,282.18571428571425,126.5679057340556,206.7142857142857,195.3,Severe,0.30622083,False
2023-11-23,2023,11,post-monsoon,435.0,213.3,79.6,31.2,4.51,80.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,294.15714285714284,137.6605953924708,140.84285714285716,458.9,Severe,0.30587852,False
2023-11-24,2023,11,post-monsoon,397.5,232.3,15.4,63.4,4.44,25.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,327.12857142857143,129.4393386144739,70.37142857142857,119.6,Moderate,0.3052944,False
2023-11-25,2023,11,post-monsoon,192.0,254.2,132.8,56.1,4.57,110.4,23.889347271482794,81.09507809097131,8.52190902868521,0.0,323.57142857142856,133.25919248199142,-131.57142857142856,337.3,Severe,0.30460295,False
2023-11-26,2023,11,post-monsoon,383.5,481.4,100.5,96.9,5.59,75.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,355.37142857142857,112.98881529139275,28.12857142857144,394.3,Severe,0.30506924,False
2023-11-27,2023,11,post-monsoon,318.0,492.3,77.0,66.9,2.97,5.1,23.889347271482794,81.09507809097131,8.52190902868521,0.0,345.8428571428572,112.91570391436376,-27.84285714285716,363.9,Good,0.3041131,False
2023-11-28,2023,11,post-monsoon,323.4,218.3,102.5,88.0,8.65,164.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,362.61428571428576,96.15822773899724,-39.21428571428578,121.5,Satisfactory,0.30499405,False
2023-11-29,2023,11,post-monsoon,483.0,95.6,113.9,29.8,0.89,46.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,361.7714285714286,94.88422268367808,121.2285714285714,317.1,Moderate,0.30493695,False
2023-11-30,2023,11,post-monsoon,263.5,330.7,3.4,80.0,3.22,45.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,337.2714285714286,94.96595379899286,-73.7714285714286,419.4,Moderate,0.30468985,False
2023-12-01,2023,12,winter,175.8,556.5,77.1,40.4,0.9,184.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,305.6,107.65313124413376,-129.79999999999995,24.6,Severe,0.3045802,False
2023-12-02,2023,12,winter,387.9,307.7,44.8,9.1,8.21,178.0,23.889347271482794,81.09507809097131,8.52190902868521,0.0,333.5857142857143,98.25231852347382,54.31428571428569,148.8,Satisfactory,0.30554083,False
2023-12-03,2023,12,winter,314.1,341.1,101.3,53.0,2.99,172.0,23.889347271482794,81.09507809097131,8.52190902868521,0.0,323.6714285714285,95.84824314657918,-9.571428571428498,498.0,Good,0.3052152,False
2023-12-04,2023,12,winter,286.4,141.4,41.6,66.9,7.83,78.0,23.889347271482794,81.09507809097131,8.52190902868521,0.0,319.15714285714284,96.898277541328,-32.75714285714287,29.5,Good,0.303794,False
2023-12-05,2023,12,winter,406.3,219.0,41.0,17.3,7.62,124.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,331.0,102.41236904462951,75.30000000000001,377.0,Poor,0.30375504,False
2023-12-06,2023,12,winter,307.5,465.5,35.9,30.9,7.25,186.1,23.889347271482794,81.09507809097131,8.52190902868521,0.0,305.92857142857144,77.4359674028747,1.5714285714285552,333.5,Moderate,0.30503282,False
2023-12-07,2023,12,winter,346.8,452.0,106.4,42.3,1.83,27.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,317.82857142857137,76.22006984790218,28.97142857142865,77.4,Moderate,0.30437744,False
2023-12-08,2023,12,winter,164.7,97.6,50.5,89.7,6.66,134.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,316.2428571428572,79.70323826844322,-151.5428571428572,423.8,Very Poor,0.3032806,False
2023-12-09,2023,12,winter,361.1,255.3,72.4,69.9,9.58,44.3,23.889347271482794,81.09507809097131,8.52190902868521,0.0,312.4142857142857,76.25663749408834,48.68571428571431,126.5,Very Poor,0.30254355,False
2023-12-10,2023,12,winter,410.6,55.7,118.2,98.9,1.75,109.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,326.2,84.85057454136685,84.40000000000003,258.6,Very Poor,0.30233276,False
2023-12-11,2023,12,winter,306.0,323.4,69.7,6.1,5.87,132.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,329.0,83.63296798113403,-23.0,223.1,Very Poor,0.30169705,False
2023-12-12,2023,12,winter,154.5,306.6,18.0,71.6,7.12,92.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,293.0285714285714,97.79587098110224,-138.5285714285714,330.1,Poor,0.3007876,False
2023-12-13,2023,12,winter,69.9,259.4,52.2,27.3,0.62,123.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,259.0857142857143,128.3850384399914,-189.18571428571428,378.3,Severe,0.29977503,False
2023-12-14,2023,12,winter,76.1,73.7,17.2,86.3,8.69,89.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,220.4142857142857,137.97217628410218,-144.31428571428577,145.8,Poor,0.30062714,False
2023-12-15,2023,12,winter,61.3,49.6,46.1,93.5,0.54,130.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,205.6428571428572,149.94656667340797,-144.34285714285716,455.2,Satisfactory,0.30058932,False
2023-12-16,2023,12,winter,374.0,138.3,108.3,80.5,9.4,192.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,207.4857142857143,152.23735227785377,166.5142857142857,470.5,Very Poor,0.30279097,False
2023-12-17,2023,12,winter,402.5,323.7,121.3,92.6,5.64,65.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,206.32857142857145,150.4565575649185,196.1714285714285,259.4,Very Poor,0.30324522,False
2023-12-18,2023,12,winter,92.0,251.6,146.6,52.6,2.35,183.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,175.7571428571429,148.55829223061255,-83.7571428571429,494.8,Poor,0.30357355,False
2023-12-19,2023,12,winter,410.8,399.2,61.9,70.4,8.43,146.1,23.889347271482794,81.09507809097131,8.52190902868521,0.0,212.3714285714286,172.15614728385094,198.42857142857144,336.9,Moderate,0.30593795,False
2023-12-20,2023,12,winter,241.5,500.3,36.0,54.8,2.88,44.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,236.8857142857143,160.29667732646462,4.6142857142857,16.3,Satisfactory,0.30319425,False
2023-12-21,2023,12,winter,94.8,360.3,134.8,23.8,3.23,139.9,23.889347271482794,81.09507809097131,8.52190902868521,0.0,239.55714285714285,157.29828201162746,-144.75714285714287,351.1,Moderate,0.30384034,False
2023-12-22,2023,12,winter,378.6,147.8,10.1,54.4,0.37,96.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,284.8857142857143,142.37921698257594,93.71428571428572,400.4,Moderate,0.3014502,False
2023-12-23,2023,12,winter,73.6,348.4,144.3,46.5,4.52,177.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,241.97142857142856,155.69194706519775,-168.37142857142857,134.0,Poor,0.3019262,False
2023-12-24,2023,12,winter,56.0,505.1,11.8,24.2,5.83,141.5,23.889347271482794,81.09507809097131,8.52190902868521,0.0,192.47142857142856,151.16442167703445,-136.47142857142856,139.5,Moderate,0.3022909,False
2023-12-25,2023,12,winter,104.7,567.0,23.7,67.1,1.15,28.3,23.889347271482794,81.09507809097131,8.52190902868521,0.0,194.28571428571428,149.82788379305322,-89.58571428571427,369.2,Satisfactory,0.30296466,False
2023-12-26,2023,12,winter,432.1,380.7,137.9,94.7,0.69,117.2,23.889347271482794,81.09507809097131,8.52190902868521,0.0,197.32857142857145,155.08210421457065,234.77142857142857,159.9,Moderate,0.30494574,False
2023-12-27,2023,12,winter,57.2,599.4,139.0,88.7,1.32,159.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,171.0,161.8308273063774,-113.8,356.8,Severe,0.30625373,False
2023-12-28,2023,12,winter,458.4,458.7,90.0,74.7,3.38,148.6,23.889347271482794,81.09507809097131,8.52190902868521,0.0,222.94285714285715,189.3150800221933,235.45714285714283,476.2,Severe,0.3070738,False
2023-12-29,2023,12,winter,317.9,163.0,29.7,1.9,5.1,31.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,214.2714285714285,182.25556886128967,103.62857142857143,440.4,Very Poor,0.30607146,False
2023-12-30,2023,12,winter,299.7,235.7,104.2,33.7,2.88,145.7,23.889347271482794,81.09507809097131,8.52190902868521,0.0,246.57142857142856,172.96874201509843,53.128571428571405,473.8,Poor,0.3060069,False
2023-12-31,2023,12,winter,194.0,187.4,116.7,19.2,7.02,85.8,23.889347271482794,81.09507809097131,8.52190902868521,0.0,266.2857142857143,154.5071889219767,-72.28571428571428,111.3,Poor,0.30472544,False
2024-01-01,2024,1,winter,475.7,396.7,85.5,36.0,0.5,133.3,23.889347271482794,81.09507809097131,8.52190902868521,914.0,319.2857142857143,153.46890486969932,156.4142857142857,342.9,Satisfactory,0.30445784,False
2024-01-02,2024,1,winter,461.8,491.1,49.8,20.7,8.82,91.1,23.889347271482794,81.09507809097131,8.52190902868521,1083.0,323.5285714285714,157.46612031678148,138.2714285714286,64.9,Very Poor,0.30660626,False
2024-01-03,2024,1,winter,15.2,125.4,28.2,0.7,3.46,57.9,23.889347271482794,81.09507809097131,8.52190902868521,1127.0,317.5285714285714,169.63542981234522,-302.3285714285714,279.9,Severe,0.30603796,False
2024-01-04,2024,1,winter,331.2,300.1,62.2,39.6,3.93,158.0,23.889347271482794,81.09507809097131,8.52190902868521,1276.0,299.35714285714283,158.47597985334,31.84285714285716,484.8,Good,0.30593053,False
2024-01-05,2024,1,winter,189.7,22.7,129.9,16.7,0.76,97.8,23.889347271482794,81.09507809097131,8.52190902868521,1372.0,281.04285714285714,163.30991863267073,-91.34285714285716,450.6,Poor,0.30458745,False
2024-01-06,2024,1,winter,256.8,425.7,81.9,29.0,9.22,193.0,23.889347271482794,81.09507809097131,8.52190902868521,951.0,274.9142857142857,163.29803457248985,-18.1142857142857,458.9,Good,0.30668432,False
2024-01-07,2024,1,winter,242.9,494.5,71.9,8.5,5.86,159.0,23.889347271482794,81.09507809097131,8.52190902868521,980.0,281.9,160.27771731175446,-38.99999999999997,394.9,Severe,0.3068804,False
2024-01-08,2024,1,winter,432.6,189.8,24.1,38.7,0.04,4.6,23.889347271482794,81.09507809097131,8.52190902868521,1028.0,275.74285714285713,152.21714595869128,156.8571428571429,53.5,Poor,0.30699974,False
2024-01-09,2024,1,winter,447.8,501.6,125.6,78.8,9.01,45.9,23.889347271482794,81.09507809097131,8.52190902868521,911.0,273.74285714285713,149.43156579900665,174.05714285714288,406.6,Good,0.30852428,True
2024-01-10,2024,1,winter,334.5,599.8,73.6,26.1,0.63,48.7,23.889347271482794,81.09507809097131,8.52190902868521,1065.0,319.35714285714283,96.83416850717649,15.142857142857167,174.7,Poor,0.3076092,False
2024-01-11,2024,1,winter,136.5,586.5,1.8,59.9,2.96,11.5,23.889347271482794,81.09507809097131,8.52190902868521,1152.0,291.54285714285714,118.42168800720673,-155.04285714285714,190.6,Severe,0.30715546,False
2024-01-12,2024,1,winter,3.4,40.1,37.5,81.4,3.81,72.1,23.889347271482794,81.09507809097131,8.52190902868521,1336.0,264.92857142857144,159.07978830643142,-261.52857142857147,216.3,Poor,0.30765384,False
2024-01-13,2024,1,winter,256.2,13.5,122.8,84.1,2.75,52.8,23.889347271482794,81.09507809097131,8.52190902868521,1645.0,264.8428571428571,159.0850596079851,-8.64285714285711,12.6,Moderate,0.30629352,False
2024-01-14,2024,1,winter,244.6,432.5,35.7,77.0,3.41,29.3,23.889347271482794,81.09507809097131,8.52190902868521,1644.0,265.0857142857143,159.04727209828135,-20.48571428571429,424.4,Very Poor,0.30481458,False
2024-01-15,2024,1,winter,434.7,470.3,135.6,15.0,4.94,45.7,23.889347271482794,81.09507809097131,8.52190902868521,1334.0,265.3857142857143,159.41745438283962,169.3142857142857,123.8,Poor,0.3036256,False
2024-01-16,2024,1,winter,228.1,417.1,106.8,69.8,3.49,161.6,23.889347271482794,81.09507809097131,8.52190902868521,796.0,234.0,137.6610329759295,-5.899999999999977,273.6,Severe,0.30390987,False
2024-01-17,2024,1,winter,70.0,93.1,143.0,86.6,5.07,10.6,23.889347271482794,81.09507809097131,8.52190902868521,590.0,196.2142857142857,141.71849360112225,-126.2142857142857,349.5,Poor,0.30401468,False
2024-01-18,2024,1,winter,448.3,543.0,72.8,13.7,9.72,31.3,23.889347271482794,81.09507809097131,8.52190902868521,570.0,240.7571428571428,166.63219834056525,207.5428571428572,224.0,Good,0.3043585,False
2024-01-19,2024,1,winter,371.4,35.2,51.8,77.9,9.25,68.8,23.889347271482794,81.09507809097131,8.52190902868521,841.0,293.3285714285715,134.1520246372962,78.0714285714285,237.2,Moderate,0.3076455,False
2024-01-20,2024,1,winter,415.1,271.9,1.9,98.4,0.11,160.0,23.889347271482794,81.09507809097131,8.52190902868521,775.0,316.0285714285714,140.13286212598058,99.0714285714286,127.2,Moderate,0.3098947,True
2024-01-21,2024,1,winter,212.8,302.2,91.6,30.9,7.74,160.8,23.889347271482794,81.09507809097131,8.52190902868521,791.0,311.4857142857143,143.31372844882932,-98.68571428571433,174.2,Moderate,0.3100149,True
2024-01-22,2024,1,winter,344.1,61.0,19.9,13.2,2.32,81.5,23.889347271482794,81.09507809097131,8.52190902868521,728.0,298.54285714285714,134.1282080342394,45.55714285714288,44.8,Satisfactory,0.3090798,True
2024-01-23,2024,1,winter,312.0,560.8,115.1,32.7,1.0,3.9,23.889347271482794,81.09507809097131,8.52190902868521,882.0,310.52857142857147,130.48343080363017,1.4714285714285325,258.8,Moderate,0.30745825,False
2024-01-24,2024,1,winter,215.7,471.7,88.7,97.7,3.84,141.5,23.889347271482794,81.09507809097131,8.52190902868521,1053.0,331.3428571428572,91.52538549755604,-115.64285714285715,307.3,Satisfactory,0.30925977,True
2024-01-25,2024,1,winter,447.5,244.3,91.3,48.3,3.75,146.5,23.889347271482794,81.09507809097131,8.52190902868521,1079.0,331.2285714285714,91.35534493185988,116.2714285714286,76.6,Good,0.3086904,True
2024-01-26,2024,1,winter,200.3,592.0,7.7,72.6,6.54,64.4,23.889347271482794,81.09507809097131,8.52190902868521,1043.0,306.7857142857143,101.17737607079684,-106.48571428571428,298.9,Very Poor,0.30761036,False
2024-01-27,2024,1,winter,351.9,376.9,7.0,1.3,4.34,2.4,23.889347271482794,81.09507809097131,8.52190902868521,925.0,297.75714285714287,92.33442581440684,54.14285714285711,88.5,Poor,0.30559835,False
2024-01-28,2024,1,winter,42.4,518.6,35.6,27.2,7.59,171.7,23.889347271482794,81.09507809097131,8.52190902868521,688.0,273.4142857142857,132.284673193476,-231.0142857142857,292.9,Poor,0.3077998,False
2024-01-29,2024,1,winter,21.6,320.2,13.4,61.2,5.87,110.1,23.889347271482794,81.09507809097131,8.52190902868521,1239.0,227.3428571428572,157.3485182341293,-205.7428571428572,363.0,Poor,0.30877143,True
2024-01-30,2024,1,winter,255.4,164.1,64.0,4.5,1.3,24.0,23.889347271482794,81.09507809097131,8.52190902868521,1273.0,219.25714285714284,153.6847732334256,36.14285714285717,117.6,Very Poor,0.3080339,False
2024-01-31,2024,1,winter,160.2,372.8,102.7,53.4,9.77,45.4,23.889347271482794,81.09507809097131,8.52190902868521,407.0,211.32857142857145,155.3217704668354,-51.12857142857143,412.4,Severe,0.30779132,False
2024-02-01,2024,2,winter,154.5,186.1,63.0,49.8,6.76,79.0,23.889347271482794,81.09507809097131,8.52190902868521,717.0,169.47142857142856,115.42494984889063,-14.97142857142856,294.9,Severe,0.3050009,False
2024-02-02,2024,2,winter,189.1,129.9,97.7,6.6,3.58,177.2,23.889347271482794,81.09507809097131,8.52190902868521,769.0,167.87142857142857,115.00324219032082,21.228571428571428,234.7,Severe,0.3055742,False
2024-02-03,2024,2,winter,314.4,206.9,125.1,59.6,0.32,150.1,23.889347271482794,81.09507809097131,8.52190902868521,1243.0,162.5142857142857,105.48118992773684,151.88571428571427,313.2,Moderate,0.30695683,False
2024-02-04,2024,2,winter,435.9,61.4,133.4,74.8,9.15,188.4,23.889347271482794,81.09507809097131,8.52190902868521,1707.0,218.72857142857143,132.25585953352808,217.1714285714285,338.9,Satisfactory,0.31174606,True
2024-02-05,2024,2,winter,216.2,144.7,130.9,79.1,1.58,164.0,23.889347271482794,81.09507809097131,8.52190902868521,1191.0,246.5285714285714,100.57046806900628,-30.328571428571426,344.6,Satisfactory,0.3105485,True
2024-02-06,2024,2,winter,132.2,316.1,17.9,68.4,1.45,111.0,23.889347271482794,81.09507809097131,8.52190902868521,996.0,228.92857142857144,109.17151206985729,-96.72857142857144,114.8,Very Poor,0.3082972,True
2024-02-07,2024,2,winter,87.6,541.9,79.3,3.1,1.07,13.4,23.889347271482794,81.09507809097131,8.52190902868521,1032.0,218.55714285714285,119.72725750837245,-130.95714285714286,155.7,Good,0.30627683,False
2024-02-08,2024,2,winter,236.4,177.0,26.9,67.1,4.03,199.2,23.889347271482794,81.09507809097131,8.52190902868521,1474.0,230.25714285714284,116.37906250901035,6.142857142857167,342.0,Severe,0.30606693,False
2024-02-09,2024,2,winter,192.9,481.1,9.7,95.2,2.97,188.4,23.889347271482794,81.09507809097131,8.52190902868521,2167.0,230.8,116.16374936556848,-37.89999999999998,296.0,Moderate,0.3073299,False
2024-02-10,2024,2,winter,165.8,157.6,27.8,11.2,9.64,39.3,23.889347271482794,81.09507809097131,8.52190902868521,2009.0,209.57142857142856,111.83736278313091,-43.77142857142857,260.5,Good,0.3066126,False
2024-02-11,2024,2,winter,20.8,277.3,17.3,70.4,7.03,76.9,23.889347271482794,81.09507809097131,8.52190902868521,1478.0,150.27142857142854,76.20167789678631,-129.47142857142853,289.7,Severe,0.30661452,False
2024-02-12,2024,2,winter,411.3,450.0,105.3,73.5,2.7,73.2,23.889347271482794,81.09507809097131,8.52190902868521,1109.0,178.14285714285714,124.62730916807952,233.15714285714287,295.7,Poor,0.3078568,False
2024-02-13,2024,2,winter,288.9,302.8,124.6,81.0,5.65,92.9,23.889347271482794,81.09507809097131,8.52190902868521,833.0,200.52857142857144,128.9963528461908,88.37142857142854,328.6,Severe,0.30898702,True
2024-02-14,2024,2,winter,129.6,543.5,87.9,30.5,5.43,109.4,23.889347271482794,81.09507809097131,8.52190902868521,1285.0,206.52857142857144,123.73786424380762,-76.92857142857144,330.3,Good,0.30749786,False
2024-02-15,2024,2,winter,210.6,103.0,127.3,15.4,0.3,195.6,23.889347271482794,81.09507809097131,8.52190902868521,1688.0,202.8428571428572,123.08231469417572,7.7571428571428385,116.8,Severe,0.30946344,True
2024-02-16,2024,2,winter,161.8,523.6,59.1,70.0,6.33,179.0,23.889347271482794,81.09507809097131,8.52190902868521,1971.0,198.4,124.0584673987763,-36.6,299.9,Poor,0.3097844,True
2024-02-17,2024,2,winter,143.9,167.9,21.1,68.8,5.84,175.6,23.889347271482794,81.09507809097131,8.52190902868521,1686.0,195.2714285714285,125.28766518544016,-51.37142857142854,167.2,Moderate,0.30765054,False
2024-02-18,2024,2,winter,292.3,202.6,27.4,7.1,4.11,195.8,23.889347271482794,81.09507809097131,8.52190902868521,1640.0,234.05714285714288,102.1648481155634,58.24285714285713,271.0,Moderate,0.30733475,False
2024-02-19,2024,2,winter,213.4,129.8,145.6,46.9,5.29,178.2,23.889347271482794,81.09507809097131,8.52190902868521,1880.0,205.78571428571428,65.88210249051974,7.614285714285728,164.8,Satisfactory,0.30661532,False
2024-02-20,2024,2,winter,441.5,274.9,76.2,44.1,3.14,160.2,23.889347271482794,81.09507809097131,8.52190902868521,2061.0,227.58571428571423,109.06364240771548,213.9142857142857,43.4,Poor,0.30763218,False
